General Style,ID,Style,Secondary routes,Tempo / key,Mood arc,Vocal cue,Core palette,Template
"Roots, Traditional & Global",chinese-traditional-cinematic-world-music_0001,Chinese Traditional / Cinematic World Music,general-pop-ballad,80 BPM; F minor,"The piece opens with a serene, meditative atmosphere established by sparse instrumentation, evoking a sense of ancient stillness.",Singer A (Female).,"A solo bamboo flute (Dizi) serves as the primary melodic voice in the intro and interludes, characterized by its breathy, expressive tone and extensive use of vibrato and glissando.",templates/chinese-traditional-cinematic-world-music_0001.txt
"Roots, Traditional & Global",chinese-traditional-new-age-ballad_0001,Chinese Traditional / New Age Ballad,electronic-synth-ambient-pop,69 BPM; D minor,"The piece opens with a solitary, mournful atmosphere established by a traditional wind instrument, setting a tone of deep nostalgia.",Singer A (Female).,"A traditional bamboo flute (Dizi) serves as the primary melodic voice in the intro and interludes, delivering a plaintive, ornamented melody.",templates/chinese-traditional-new-age-ballad_0001.txt
"Roots, Traditional & Global",cinematic-folk-epic-orchestral_0001,Cinematic Folk / Epic Orchestral,general-pop-ballad,113 BPM; A minor,"The piece opens with a somber, narrative-driven atmosphere, characterized by intimacy and restraint.",Singer A (Male).,"A solo cello provides the initial melodic and harmonic anchor, playing long, mournful lines from the Intro through the first half.",templates/cinematic-folk-epic-orchestral_0001.txt
"Roots, Traditional & Global",cinematic-folk-epic-pop-ballad_0001,Cinematic Folk / Epic Pop Ballad,general-pop-ballad,71 BPM; A minor,"The piece opens with a solitary, melancholic introspection that feels vast and lonely.",A single Male vocalist delivers the performance.,"A finger-picked acoustic guitar serves as the foundational harmonic instrument, present from the very beginning and continuing throughout the entire track, anchoring the song's folk roots.",templates/cinematic-folk-epic-pop-ballad_0001.txt
"Roots, Traditional & Global",cinematic-folk-musical-theatre-ballad_0001,Cinematic Folk / Musical Theatre Ballad,traditional-vocal-stage,125 BPM; G minor,"The piece opens with a somber, narrative-driven atmosphere that feels like an ancient tale being recounted.",Singer A (Male) and Singer B (Female).,"An acoustic guitar with a steady, finger-picked arpeggio pattern serves as the harmonic backbone throughout the entire track, providing continuity and rhythmic stability.",templates/cinematic-folk-musical-theatre-ballad_0001.txt
"Roots, Traditional & Global",dark-folk-cinematic-americana_0001,Dark Folk / Cinematic Americana,country-americana,136 BPM; C minor,"The piece opens with a stark, ominous stillness that gradually accumulates weight and foreboding tension.",Singer A (Male).,"An acoustic guitar with a dark, woody tone provides the foundational rhythmic and harmonic pulse via a steady, percussive strumming pattern that persists from the first verse through to the outro.",templates/dark-folk-cinematic-americana_0001.txt
"Roots, Traditional & Global",folk-americana_0001,Folk / Americana,country-americana,83 BPM; Bb major,"The piece opens with a somber, reflective mood established by sparse instrumentation, maintaining a narrative restraint through the verses.",Singer A (Male).,"An acoustic guitar with a finger-picked pattern serves as the harmonic backbone, present from the Intro through to the Outro, providing a steady rhythmic and melodic foundation.",templates/folk-americana_0001.txt
"Roots, Traditional & Global",folk-americana_0002,Folk / Americana,country-americana,85 BPM; C major,"The piece opens with a solitary, narrative-driven intimacy that feels weathered and reflective.",Singer A (Male).,"A steel-string acoustic guitar serves as the harmonic backbone, employing a steady finger-picking pattern that persists from the intro through the outro, providing rhythmic and melodic continuity.",templates/folk-americana_0002.txt
"Roots, Traditional & Global",folk-americana_0003,Folk / Americana,country-americana,82 BPM; E major,"The piece opens with a quiet, contemplative atmosphere that suggests anticipation and stillness.",Singer A (Male).,"An acoustic guitar provides the foundational harmonic and rhythmic structure throughout the entire track, utilizing a steady finger-picking pattern that anchors the song's folk identity.",templates/folk-americana_0003.txt
"Roots, Traditional & Global",folk-americana-bluegrass-pop_0001,Folk / Americana / Bluegrass-Pop,country-americana,125 BPM; G major,"The track opens with an intimate, storytelling atmosphere that feels grounded and personal.","Singer A (Male) serves as the primary lead, possessing a clear, warm baritone with a slight rustic twang that suits the narrative style.","A bright, rhythmic acoustic guitar drives the harmonic foundation with steady strumming patterns from the Intro to the Outro.",templates/folk-americana-bluegrass-pop_0001.txt
"Roots, Traditional & Global",folk-americana-storytelling_0001,Folk / Americana Storytelling,country-americana,88 BPM; D minor,"The piece opens with a solitary, rustic atmosphere that feels introspective and slightly melancholic.",Singer A (Male).,"A steel-string acoustic guitar serves as the harmonic backbone throughout the entire track, utilizing a mix of fingerpicking in the verses and fuller strumming patterns in the choruses to drive the rhythm.",templates/folk-americana-storytelling_0001.txt
"Roots, Traditional & Global",folk-children-s-storytelling_0001,Folk / Children's Storytelling,general-pop-ballad,128 BPM; C major,"The piece maintains a consistently gentle, whimsical, and educational tone throughout its duration.",Singer A (Male).,"An acoustic guitar provides the core harmonic and rhythmic foundation, utilizing a steady, finger-picked pattern that persists from the Intro to the Outro, anchoring the song's folk character.",templates/folk-children-s-storytelling_0001.txt
"Roots, Traditional & Global",folk-narrative-ballad_0001,Folk / Narrative Ballad,general-pop-ballad,158 BPM; E major,"The piece opens with a mysterious and storytelling atmosphere, establishing a sense of ancient lore.",Singer A (Female).,"A bright, resonant pitched percussion instrument (resembling a kalimba or music box) plays a repetitive, arpeggiated motif that serves as the harmonic and melodic backbone from the very first second to the final…",templates/folk-narrative-ballad_0001.txt
"Roots, Traditional & Global",folk-blues-acoustic-ballad_0001,Folk Blues / Acoustic Ballad,—,61 BPM; F minor,"The piece opens with a solitary, intimate atmosphere that feels raw and confessional.",Singer A (Male).,"A steel-string acoustic guitar serves as the harmonic backbone throughout the entire track, utilizing a finger-picking style in the verses that transitions to a more rhythmic, percussive strumming pattern as the…",templates/folk-blues-acoustic-ballad_0001.txt
"Roots, Traditional & Global",folk-rock-blues-rock_0001,Folk Rock / Blues Rock,soul-blues-gospel,77 BPM; G minor,"The piece opens with a solitary, introspective mood established by sparse instrumentation, evoking a sense of lonely wandering.",Singer A (Male).,"An acoustic guitar with a bright, percussive strumming pattern serves as the harmonic backbone throughout the entire track, providing rhythmic drive and chordal structure.",templates/folk-rock-blues-rock_0001.txt
"Roots, Traditional & Global",folk-rock-sea-shanty-revival_0001,Folk Rock / Sea Shanty Revival,general-pop-ballad,130 BPM; C minor,"The piece launches with high-energy, communal exuberance, establishing a raucous and celebratory tone immediately.",Singer A (Male) and a Male Choir Ensemble.,"A rhythmic acoustic guitar with a bright, percussive strumming pattern drives the harmonic structure from start to finish, locking tightly with the percussion.",templates/folk-rock-sea-shanty-revival_0001.txt
"Roots, Traditional & Global",folk-rock-singer-songwriter_0001,Folk Rock / Singer-Songwriter,general-pop-ballad,83 BPM; G major,"The piece opens with a contemplative and narrative tone, establishing a sense of ancient storytelling.","A single male vocalist delivers the performance with a rich, resonant baritone that possesses a slightly raspy, earthy texture.","An acoustic guitar serves as the harmonic backbone, utilizing a mix of finger-picking patterns in the verses and vigorous strumming in the choruses.",templates/folk-rock-singer-songwriter_0001.txt
"Roots, Traditional & Global",reggae-roots-reggae_0001,Reggae / Roots Reggae,—,158 BPM; A minor,"The track establishes a relaxed, swaying groove immediately, maintaining a consistent atmosphere of laid-back resilience throughout the verses.",Singer A (Male).,"A clean electric guitar playing the characteristic off-beat ""skank"" rhythm serves as the primary harmonic driver, present from the Intro to the Outro.",templates/reggae-roots-reggae_0001.txt
"Roots, Traditional & Global",traditional-chinese-folk-new-age-ballad_0001,Traditional Chinese Folk / New Age Ballad,electronic-synth-ambient-pop,69 BPM; C major,"The piece opens with a solitary, mournful atmosphere established by a wind instrument, evoking a sense of ancient solitude.",Singer A (Female).,"A breathy bamboo flute (Dizi) serves as the primary melodic voice in the Intro and Outro, carrying the main thematic material with expressive slides and ornamentation.",templates/traditional-chinese-folk-new-age-ballad_0001.txt
"Roots, Traditional & Global",traditional-folk-maritime-ballad_0001,Traditional Folk / Maritime Ballad,general-pop-ballad,61 BPM; Bb minor,"The piece opens with a somber, reflective atmosphere established by the piano, maintaining a steady, mournful tone throughout.",Singer A (Male).,"A grand piano serves as the sole harmonic and melodic foundation, playing flowing arpeggiated figures and sustained chords from the Intro through to the Outro, providing both rhythmic momentum and emotional weight.",templates/traditional-folk-maritime-ballad_0001.txt
"Soul, Blues & Gospel",acoustic-soul-folk-ballad_0001,Acoustic Soul / Folk Ballad,roots-traditional-global,71 BPM; G minor,"The piece opens with a solitary, intimate atmosphere that feels vulnerable and raw.",Singer A (Male).,"A steel-string acoustic guitar played with a delicate finger-picking pattern serves as the harmonic and rhythmic backbone, present from the very first second through to the outro.",templates/acoustic-soul-folk-ballad_0001.txt
"Soul, Blues & Gospel",blues-electric-blues_0001,Blues / Electric Blues,general-pop-ballad,85 BPM; G minor,"The piece opens with a soulful, instrumental exposition that establishes a heavy, atmospheric mood.",Singer A (Male).,"A clean-to-lightly overdriven electric guitar serves as the melodic anchor, providing both rhythmic chordal support and extended, expressive solo passages that define the song's emotional arc.",templates/blues-electric-blues_0001.txt
"Soul, Blues & Gospel",blues-soul_0001,Blues / Soul,—,86 BPM; G minor,"The piece opens with a somber, reflective mood established by a sparse instrumental introduction.",Singer A (Male).,"A clean electric guitar serves as the central melodic and harmonic voice, playing rhythmic chordal stabs and intricate lead lines from the Intro through to the Outro, culminating in an extended, expressive solo in the…",templates/blues-soul_0001.txt
"Soul, Blues & Gospel",blues-soul-blues_0001,Blues / Soul-Blues,—,171 BPM; C minor,"The piece opens with a reflective, slightly weary atmosphere established by a solitary guitar line, which deepens into a soulful narrative as the vocals enter.",Singer A (Male).,"A clean electric guitar with a slight overdrive serves as the central melodic and harmonic voice, present from the very beginning with an intro solo, providing rhythmic comping behind the vocals, and taking the lead…",templates/blues-soul-blues_0001.txt
"Soul, Blues & Gospel",blues-soul-jazz_0001,Blues / Soul-Jazz,—,103 BPM; Bb minor,"The piece opens with a spirited, improvisational instrumental introduction that establishes a lively yet gritty atmosphere.",Singer A (Male).,"A warm, acoustic piano provides the core harmonic foundation with rhythmic comping and occasional melodic fills, present from the Intro through to the Outro.",templates/blues-soul-jazz_0001.txt
"Soul, Blues & Gospel",blues-soul-jazz-ballad_0001,Blues / Soul-Jazz Ballad,—,171 BPM; G minor,"The piece opens with a solitary, contemplative mood established by a clean electric guitar, which gradually deepens into a soulful melancholy as the rhythm section enters.",Singer A (Female).,"A clean electric guitar serves as the central melodic and harmonic voice, introducing the track with a solo line and providing rhythmic chordal comping and melodic fills throughout the entire duration.",templates/blues-soul-jazz-ballad_0001.txt
"Soul, Blues & Gospel",blues-rock-alternative-rock_0001,Blues Rock / Alternative Rock,pop-alternative-rock,86 BPM; G minor,"The piece opens with a solitary, introspective mood that gradually accumulates tension through the verses.",Singer A (Male).,"A clean electric guitar with a slight overdrive serves as the harmonic backbone, playing blues-inflected riffs and chord progressions from the Intro through the Outro.",templates/blues-rock-alternative-rock_0001.txt
"Soul, Blues & Gospel",blues-rock-alternative-rock-with-soul-influences_0001,Blues Rock / Alternative Rock with Soul influences,—,130 BPM; C minor,"The piece opens with a somber, introspective mood defined by sparse instrumentation and restrained vocals.",Singer A (Female).,"A clean electric guitar with a bluesy tone establishes the harmonic foundation in the intro and verses, switching to a heavily distorted, overdriven sound for the choruses to drive the energy.",templates/blues-rock-alternative-rock-with-soul-influences_0001.txt
"Soul, Blues & Gospel",blues-rock-americana_0001,Blues Rock / Americana,country-americana,56 BPM; G minor,"The piece opens with a contemplative and spacious atmosphere, establishing a narrative tone that remains steady through the verses.",Singer A (Male).,"A clean electric guitar with a slight overdrive serves as the melodic anchor, playing blues-inflected riffs and chordal structures from the Intro through the Outro.",templates/blues-rock-americana_0001.txt
"Soul, Blues & Gospel",blues-rock-big-band-jazz_0001,Blues Rock / Big Band Jazz,jazz-swing-big-band,109 BPM; C minor,"The piece launches with high-energy swagger and theatrical confidence, maintaining a driving momentum through the verses.",Singer A (Female).,"A percussive, boogie-woogie style piano drives the harmonic rhythm throughout the entire track, serving as the central melodic and rhythmic anchor.",templates/blues-rock-big-band-jazz_0001.txt
"Soul, Blues & Gospel",blues-rock-folk-rock_0001,Blues Rock / Folk Rock,roots-traditional-global,111 BPM; G minor,"The piece opens with a solitary, mournful atmosphere that establishes a sense of isolation.",Singer A (Male).,"An electric guitar with a clean, slightly overdriven tone serves as the primary melodic and harmonic driver, present from the very first second through to the end, alternating between finger-picked arpeggios and…",templates/blues-rock-folk-rock_0001.txt
"Soul, Blues & Gospel",blues-rock-gospel-rock_0001,Blues Rock / Gospel Rock,—,162 BPM; C major,"The piece opens with a gritty, narrative-driven tension that feels arid and weary, reflecting a struggle against adversity.",Singer A (Male).,"A percussive, honky-tonk style piano serves as the harmonic and rhythmic backbone, driving the song from the very first note to the end with rolling boogie-woogie patterns and emphatic chords.",templates/blues-rock-gospel-rock_0001.txt
"Soul, Blues & Gospel",blues-rock-hard-rock_0001,Blues Rock / Hard Rock,metal-heavy-rock,167 BPM; C minor,"The track launches immediately with high-octane energy and a gritty, confident attitude that persists throughout.",Singer A (Male).,"A heavily distorted electric guitar serves as the core melodic and harmonic driver, present from the very first second with a catchy riff that recurs throughout.",templates/blues-rock-hard-rock_0001.txt
"Soul, Blues & Gospel",blues-rock-hard-rock_0002,Blues Rock / Hard Rock,metal-heavy-rock,171 BPM; G minor,"The piece opens with a moody, restrained atmosphere that gradually accumulates tension through the verses.",Singer A (Male).,"A clean-toned electric guitar with a slight overdrive serves as the primary melodic and harmonic driver in the intro and verses, playing blues-inflected riffs.",templates/blues-rock-hard-rock_0002.txt
"Soul, Blues & Gospel",blues-rock-hard-rock_0003,Blues Rock / Hard Rock,metal-heavy-rock,86 BPM; C minor,"The piece opens with a solitary, brooding atmosphere that feels heavy and introspective.",Singer A (Male).,A heavily distorted electric guitar serves as the core harmonic and melodic driver.,templates/blues-rock-hard-rock_0003.txt
"Soul, Blues & Gospel",blues-rock-hard-rock_0004,Blues Rock / Hard Rock,metal-heavy-rock,95 BPM; G minor,"The piece opens with a gritty, soulful atmosphere established by a bluesy guitar motif, setting a tone of raw determination.",Singer A (Male).,"A distorted electric guitar serves as the core melodic and harmonic driver, present from the intro through the outro.",templates/blues-rock-hard-rock_0004.txt
"Soul, Blues & Gospel",blues-rock-indie-rock_0001,Blues Rock / Indie Rock,pop-alternative-rock,97 BPM; A minor,"The piece opens with a mysterious and spacious atmosphere, establishing a narrative tone that feels introspective.",Singer A (Male).,"A distorted electric guitar serves as the core harmonic and melodic driver, playing rhythmic riffs in the verses and soaring lead lines in the choruses and solo sections.",templates/blues-rock-indie-rock_0001.txt
"Soul, Blues & Gospel",blues-rock-indie-soul_0001,Blues Rock / Indie Soul,—,115 BPM; A minor,"The piece opens with a grounded, soulful introspection, maintaining a steady, mid-tempo groove that feels both weary and determined.",Singer A (Male).,"A clean electric guitar with a slight overdrive serves as the harmonic backbone, playing rhythmic chord stabs and melodic fills from the Intro through to the Outro.",templates/blues-rock-indie-soul_0001.txt
"Soul, Blues & Gospel",blues-rock-indie-soul_0002,Blues Rock / Indie Soul,—,100 BPM; C minor,"The piece opens with a moody, determined atmosphere driven by a sparse groove, gradually accumulating tension through the verses.",Singer A (Male).,"A clean electric guitar with a slight overdrive serves as the core harmonic and melodic driver, playing a repetitive, syncopated riff from the Intro through the Outro.",templates/blues-rock-indie-soul_0002.txt
"Soul, Blues & Gospel",blues-rock-jump-blues_0001,Blues Rock / Jump Blues,—,130 BPM; C major,"The track launches immediately with high-energy exuberance, maintaining a consistently upbeat and celebratory tone throughout.",Singer A (Female).,"A percussive, boogie-woogie style piano serves as the harmonic and rhythmic backbone, playing driving chordal patterns and melodic fills from the Intro through to the Outro.",templates/blues-rock-jump-blues_0001.txt
"Soul, Blues & Gospel",blues-rock-modern-rock_0001,Blues Rock / Modern Rock,pop-alternative-rock,82 BPM; G minor,"The piece opens with a gritty, confident swagger established by a solo guitar riff, setting a tone of cool defiance.",Singer A (Male).,"A distorted electric guitar serves as the core melodic and harmonic driver, present from the very first second with a signature riff and continuing through to the outro with variations in chordal density.",templates/blues-rock-modern-rock_0001.txt
"Soul, Blues & Gospel",blues-rock-slow-rock-ballad_0001,Blues Rock / Slow Rock Ballad,pop-alternative-rock,102 BPM; D minor,"The piece opens with a desolate and weary atmosphere, established by a sparse instrumental texture that mirrors a sense of isolation.",Singer A (Male).,"A clean electric guitar with a slight overdrive serves as the melodic anchor, playing blues-inflected riffs and chordal structures from the Intro through to the Outro.",templates/blues-rock-slow-rock-ballad_0001.txt
"Soul, Blues & Gospel",blues-rock-soul_0001,Blues Rock / Soul,—,59 BPM; G minor,"The piece opens with a solitary, yearning atmosphere established by a clean guitar line, which gradually builds into a grounded, soulful groove as the rhythm section enters.",Singer A (Male).,"A clean electric guitar with a slight overdrive serves as the primary melodic voice, present from the Intro through the Outro, delivering both rhythmic comping and expressive lead lines.",templates/blues-rock-soul_0001.txt
"Soul, Blues & Gospel",blues-rock-soul_0002,Blues Rock / Soul,—,171 BPM; D minor,"The piece opens with a brooding, atmospheric tension that suggests an approaching event.",Singer A (Male).,"A clean electric guitar plays a repetitive, blues-inflected riff that serves as the central melodic hook, present from the Intro through to the Outro.",templates/blues-rock-soul_0002.txt
"Soul, Blues & Gospel",blues-rock-soul_0003,Blues Rock / Soul,—,59 BPM; F minor,"The piece opens with a solitary, mournful atmosphere that gradually accumulates weight and grit as the rhythm section enters.",Singer A (Male).,"A clean electric guitar with a slight overdrive serves as the melodic anchor, introducing the main motif in the intro and maintaining a rhythmic, blues-inflected chordal presence throughout the track.",templates/blues-rock-soul_0003.txt
"Soul, Blues & Gospel",blues-rock-soul_0004,Blues Rock / Soul,—,167 BPM; C minor,"The piece opens with a somber, atmospheric tension that gradually builds into a gritty, driving narrative during the verses.",Singer A (Male).,"A clean electric guitar with a slight overdrive serves as the primary melodic and harmonic anchor, playing blues-inflected riffs and chord progressions from the Intro through to the Outro.",templates/blues-rock-soul_0004.txt
"Soul, Blues & Gospel",blues-rock-soul_0005,Blues Rock / Soul,—,83 BPM; C minor,"The piece opens with a solitary, contemplative mood established by a clean guitar line, which transitions into a grounded, gritty groove as the full band enters.",Singer A (Male).,"A clean electric guitar with a slight overdrive serves as the melodic anchor, present from the very beginning with an intro riff and continuing throughout as the main harmonic driver.",templates/blues-rock-soul_0005.txt
"Soul, Blues & Gospel",blues-rock-soul_0006,Blues Rock / Soul,—,91 BPM; G minor,"The piece opens with a raw, intimate vulnerability that quickly ignites into a high-energy, celebratory groove.",Singer A (Male).,"A clean electric guitar with a slight overdrive drives the harmonic rhythm throughout the track, switching to a more distorted, aggressive tone during the choruses to elevate the energy.",templates/blues-rock-soul_0006.txt
"Soul, Blues & Gospel",blues-rock-soul-ballad_0001,Blues Rock / Soul Ballad,—,171 BPM; Bb minor,"The piece opens with a somber, intimate atmosphere that gradually accumulates tension through the verses.",Singer A (Female).,"A clean electric guitar with a warm, slightly overdriven tone plays arpeggiated chords and melodic fills, serving as the harmonic backbone from the Intro through the Outro.",templates/blues-rock-soul-ballad_0001.txt
"Soul, Blues & Gospel",blues-rock-soul-ballad_0002,Blues Rock / Soul Ballad,—,154 BPM; F minor,"The piece opens with a somber, intimate atmosphere that gradually accumulates tension through the verses.",Singer A (Male).,"A clean electric guitar with a warm, slightly overdriven tone serves as the primary melodic and harmonic anchor, playing arpeggiated figures in the verses and shifting to sustained, expressive chords in the choruses.",templates/blues-rock-soul-ballad_0002.txt
"Soul, Blues & Gospel",blues-rock-soul-ballad_0003,Blues Rock / Soul Ballad,—,58 BPM; G minor,"The piece opens with a solitary, introspective mood established by sparse instrumentation, gradually layering instruments to build a sense of yearning and melancholy.",Singer A (Male).,"A clean-toned electric guitar serves as the harmonic backbone, playing arpeggiated chords and melodic fills throughout the entire track.",templates/blues-rock-soul-ballad_0003.txt
"Soul, Blues & Gospel",blues-rock-southern-gothic-rock_0001,Blues Rock / Southern Gothic Rock,pop-alternative-rock,167 BPM; Eb minor,"The piece opens with a somber, deliberate atmosphere that feels heavy and introspective.",Singer A (Male).,"An electric guitar with a clean-to-slightly-overdriven tone plays a repetitive, blues-inflected riff that serves as the harmonic backbone from the Intro through to the Outro.",templates/blues-rock-southern-gothic-rock_0001.txt
"Soul, Blues & Gospel",blues-rock-southern-rock_0001,Blues Rock / Southern Rock,metal-heavy-rock,86 BPM; Ab minor,"The piece opens with a gritty, solitary atmosphere that establishes a sense of warning and isolation.",Singer A (Male).,"A heavily distorted electric guitar serves as the core melodic and harmonic driver, present from the very first second.",templates/blues-rock-southern-rock_0001.txt
"Soul, Blues & Gospel",blues-rock-southern-rock_0002,Blues Rock / Southern Rock,metal-heavy-rock,83 BPM; A minor,"The piece opens with a grounded, earthy atmosphere that establishes a steady, storytelling mood.",Singer A (Male).,"A clean electric guitar with a slight overdrive drives the song with a repetitive, blues-based riff that serves as the harmonic backbone from the Intro through to the Outro.",templates/blues-rock-southern-rock_0002.txt
"Soul, Blues & Gospel",blues-rock-southern-rock_0003,Blues Rock / Southern Rock,metal-heavy-rock,88 BPM; C minor,"The piece opens with a raw, atmospheric tension that quickly establishes a gritty, storytelling mood.",Singer A (Male).,"A heavily distorted electric guitar serves as the primary melodic and harmonic driver, utilizing blues-scale riffs and power chords.",templates/blues-rock-southern-rock_0003.txt
"Soul, Blues & Gospel",blues-rock-southern-rock_0004,Blues Rock / Southern Rock,metal-heavy-rock,111 BPM; G minor,"The track opens with a gritty, driving energy that establishes a confident and earthy tone immediately.",Singer A (Male).,"A distorted electric guitar with a crunchy, overdriven tone serves as the main harmonic and melodic driver, present from the Intro through to the Outro.",templates/blues-rock-southern-rock_0004.txt
"Soul, Blues & Gospel",blues-rock-swing-jazz_0001,Blues Rock / Swing Jazz,jazz-swing-big-band,109 BPM; G major,"The piece opens with a playful, jaunty energy driven by a solo piano, quickly establishing a theatrical mood.",Singer A (Male).,"An acoustic piano serves as the harmonic and melodic anchor, present from the very first second with a ragtime-influenced riff that continues throughout the entire track, driving the swing feel.",templates/blues-rock-swing-jazz_0001.txt
"Soul, Blues & Gospel",contemporary-christian-pop-ballad_0001,Contemporary Christian / Pop Ballad,general-pop-ballad,73 BPM; Bb major,"The piece opens with a serene and contemplative atmosphere, establishing a sense of vulnerability and quiet hope.",Singer A (Female).,"A grand piano serves as the harmonic backbone, playing arpeggiated figures in the verses and transitioning to strong, rhythmic block chords in the choruses, present from the Intro to the Outro.",templates/contemporary-christian-pop-ballad_0001.txt
"Soul, Blues & Gospel",contemporary-christian-worship-ballad_0001,Contemporary Christian / Worship Ballad,general-pop-ballad,73 BPM; Bb major,"The piece opens with a serene and contemplative atmosphere, establishing a sense of quiet longing.",Singer A (Male) and a Mixed Choir.,"A grand piano with a bright yet mellow tone anchors the harmonic structure, playing arpeggiated figures in the verses and block chords in the choruses, present from the Intro to the Outro.",templates/contemporary-christian-worship-ballad_0001.txt
"Soul, Blues & Gospel",contemporary-christian-music-ccm-pop-rock_0001,Contemporary Christian Music (CCM) / Pop Rock,pop-alternative-rock,78 BPM; Eb major,The piece opens with an atmospheric and contemplative mood that gradually builds anticipation through the verse.,Singer A (Female).,"An electric guitar with a clean, shimmering tone and heavy delay/reverb serves as the primary melodic hook in the intro and verses.",templates/contemporary-christian-music-ccm-pop-rock_0001.txt
"Soul, Blues & Gospel",gospel-soul-blues_0001,Gospel / Soul-Blues,—,167 BPM; C minor,"The piece opens with a grounded, anticipatory atmosphere that gradually builds in spiritual intensity.","Singer A (Female) possesses a rich, commanding alto-mezzo timbre with a distinctively gritty, soulful texture capable of powerful belting.","A Hammond-style organ serves as the harmonic backbone, present from the very beginning with swelling chords that dictate the song's emotional contour.",templates/gospel-soul-blues_0001.txt
"Soul, Blues & Gospel",indie-soul-slow-blues_0001,Indie Soul / Slow Blues,general-pop-ballad,60 BPM; A minor,"The piece opens with a somber, intimate atmosphere that feels suspended in time.",Singer A (Female).,"A clean electric guitar with a slight overdrive and heavy reverb serves as the melodic and harmonic anchor, playing a recurring, blues-inflected riff from the Intro through to the Outro.",templates/indie-soul-slow-blues_0001.txt
"Soul, Blues & Gospel",jump-blues-swing-revival_0001,Jump Blues / Swing Revival,jazz-swing-big-band,167 BPM; B minor,"The track launches immediately with high-octane energy and a celebratory, driving momentum that persists through the verses.",Singer A (Male).,"A driving piano comping with a percussive, rhythmic attack serves as the harmonic backbone from start to finish.",templates/jump-blues-swing-revival_0001.txt
"Soul, Blues & Gospel",retro-soul-blues-rock_0001,Retro Soul / Blues Rock,—,120 BPM; G major,"The piece opens with a solitary, atmospheric mood that quickly establishes a driving, narrative momentum.",Singer A (Male).,"A bright, percussive acoustic piano drives the harmonic rhythm throughout the entire track, playing syncopated chords that define the song's bounce.",templates/retro-soul-blues-rock_0001.txt
"Soul, Blues & Gospel",soul-blues-ballad_0001,Soul / Blues Ballad,general-pop-ballad,74 BPM; Bb major,"The piece opens with a somber, intimate atmosphere that gradually swells into a powerful, cathartic expression of longing.",Singer A (Male).,"A clean electric guitar with a warm, slightly overdriven tone serves as the primary melodic and harmonic driver, present from the Intro through the Outro, often playing arpeggiated chords and melodic fills.",templates/soul-blues-ballad_0001.txt
"Soul, Blues & Gospel",soul-blues-ballad_0002,Soul / Blues Ballad,general-pop-ballad,78 BPM; G major,"The piece opens with a heavy, introspective melancholy, establishing a sense of isolation and weight.",Singer A (Male).,"A clean electric guitar serves as the harmonic anchor, playing slow, arpeggiated chords with a slight tremolo effect that persists throughout the entire track, defining the song's rhythmic pulse.",templates/soul-blues-ballad_0002.txt
"Soul, Blues & Gospel",soul-blues-ballad_0003,Soul / Blues Ballad,general-pop-ballad,88 BPM; Bb minor,"The piece opens with a stark, vulnerable intimacy that gradually accumulates weight and defiance.",Singer A (Female).,"A grand piano serves as the harmonic backbone throughout the entire track, providing both the melodic motif in the intro and the chordal foundation for the verses and choruses.",templates/soul-blues-ballad_0003.txt
"Soul, Blues & Gospel",soul-blues-rock-ballad_0001,Soul / Blues Rock Ballad,pop-alternative-rock,176 BPM; G minor,"The piece opens with a somber, intimate atmosphere that gradually accumulates tension through the verses.",Singer A (Male).,"A clean electric guitar with a slight chorus effect establishes the harmonic foundation in the intro and verses, switching to a distorted, overdriven tone with heavy sustain during the choruses and climax to drive the…",templates/soul-blues-rock-ballad_0001.txt
"Soul, Blues & Gospel",soul-classic-randb_0001,Soul / Classic R&B,general-pop-ballad,100 BPM; Bb major,"The piece opens with a confident, mid-tempo groove that immediately establishes a feeling of abundance and satisfaction.",Singer A (Male).,"A clean electric guitar playing syncopated, rhythmic chord stabs serves as the primary harmonic driver, present from the intro through to the outro.",templates/soul-classic-randb_0001.txt
"Soul, Blues & Gospel",soul-classic-randb_0002,Soul / Classic R&B,general-pop-ballad,78 BPM; Bb major,"The piece opens with a reflective and slightly somber mood, establishing a narrative of struggle and resilience.",Singer A (Male).,"A melodic electric bass line serves as the core harmonic and rhythmic driver throughout the entire track, featuring fluid runs and a warm, round tone that anchors the groove.",templates/soul-classic-randb_0002.txt
"Soul, Blues & Gospel",soul-funk-pop_0001,Soul / Funk-Pop,dance-pop-disco-funk,95 BPM; Bb major,"The track opens with a relaxed, groovy atmosphere that gradually builds in intensity and conviction through the verses.",Singer A (Male).,"A funky, melodic electric bass line drives the harmonic foundation from the very first second, maintaining a constant, syncopated groove throughout the entire track.",templates/soul-funk-pop_0001.txt
"Soul, Blues & Gospel",soul-funk-pop-with-gospel-influences_0001,Soul / Funk-Pop with Gospel influences,—,113 BPM; Eb major,"The track launches immediately with high-energy confidence and assertive joy, maintaining a driving, celebratory momentum through the verses.",Singer A (Female).,"A tight, syncopated electric bass line drives the groove from the very first bar to the end, acting as the harmonic anchor.",templates/soul-funk-pop-with-gospel-influences_0001.txt
